name,justify
伍献文,     伍献文(1900.3.15-1985.4.3)，动物学家。浙江瑞安人。1921年毕业于南京高等师范学校。1927年获厦门大学理学士学位。1932年获法国巴黎大学科学博士学位。1948年选聘为中央研究院院士。曾任中国科学院水生生物研究所研究员、名誉所长。1955年选聘为中国科学院学部委员（院士）。    中国研究鱼类学和水生生物学的奠基人之一。对蠕虫、甲壳、两栖爬行、鸟类等类动物进行了深入的研究，组织了渤海湾及山东半鸟的海洋生物调查，这是中国组织的海洋考察的开端领导并参加了江苏五里湖的调查工作。组织编写了《中国鲤科鱼类志》（上、下卷）。《鲤亚目鱼类分科的系统及其科间系统发育的相互关系》提出了鲤亚目鱼类的一个新的分类系统，其论点已被加拿大学者J.S.纳尔逊引用于权威性著作《世界鱼类》第二版。
武迟, 石油化工专家 1914年12月16日生于浙江杭州。1936年毕业于清华大学化学系。1939年获美国麻省理工学院硕士学位。1980年当选为中国科学院学部委员(院士)。1988年3月1日逝世。 曾任清华大学等校教授，石油工业部副总工程师，石油化工科学研究院副院长、总工程师。在参加铂重整等炼油新工艺开发，利用炼厂气制取聚合级丁二烯和生产顺丁橡胶等攻关会战中，发挥了技术领导作用。参与并组织了分子筛催化剂提升管催化裂化新工艺的研究与开发。指导了新型铂铼、铂锡重整催化剂的研究和开发，以及择型分子筛催化剂在石油化工中的应用。1985年以后身患重病，呼吸功能衰竭，但仍坚持工作，孜孜以求。
武衡, 地质学家。1914年3月18日生于江苏徐州。1934年入清华大学地质系。1955年被选聘为中国科学院学部委员(院士)。1999年1月15日逝世。 曾任国家科学技术委员会副主任、中国科学院学部主席团名誉主席。20世纪40年代参加筹建延安自然科学院，进行陕、甘、宁等地矿产资源考察研究50年代主持筹建、领导并开展东北地区的科研工作，为恢复和发展东北经济建设和科学技术事业作出了贡献。1955年后，参与领导组建中国科学院学部，参与领导组织了三次全国科学技术长远规划的制订以及1962年全国科学技术工作会议和1978年全国科学大会。为创建中国科学研究机构管理制度、研究生制度、科学奖励制度、科技情报事业等作出卓越贡献。是我国南极科学考察事业、专利制度和发明事业的奠基者和组织者。
席承藩, 土壤地理学家。1915年10月1日生于山西文水。1939年毕业于北平大学，获农学学士学位。1949年获美国俄克拉荷马州立大学硕士学位。1995年当选为中国科学院院士。2002年4月19日逝世。 曾任中国科学院南京土壤研究所研究员。主持第二次全国土壤普查，并担任技术指导。建立土壤基层分类单元，编制了首幅1∶1000000中国土壤图。参与“六五”黄淮海平原区域治理攻关任务，对该区域作出了更加客观实际的重新评估。提出了重视长江上游水土流失、中下游土壤潜育化的观点。对红壤丘陵区与严重侵蚀的花岗岩区的治理，取得实效。提出了我国土壤基层分类的新途径，土种是在一定的地理景观部位，由土壤剖面性态特征基本一致的一群土壤实体组成，它是土壤分类系统的基础分类实体，并不依附于高级分类单元。代表作有《黄淮海平原综合治理与农业发展问题》、《中国自然区划概要》、《中国土壤》和《华北平原图集》。
席泽宗, 天文史学家 1927年6月9日生于山西垣曲，2008年12月27日逝世。1951年毕业于中山大学天文系。1991年当选为中国科学院学部委员(院士)。国际科学史研究院院士，国际欧亚科学院院士。 中国科学院自然科学史研究所研究员，曾任该所所长。在古代天象纪录的现代应用、中国出土天文文献整理、天文学思想史研究、夏商周断代工程等领域都有突出贡献。提出了从史书中鉴别新星的7条标准和区别新星与超新星的2条标准，从中、朝、日3国的历史文献中找出90个疑似新星，其中有12个可能属于超新星，并讨论了这12个超新星和当今观测到的超新星遗迹以及射电源的关系。对马王堆出土的天文资料和敦煌卷子中的天文资料作了系统研究。其代表作为《古新星新表与科学史探索—席泽宗院士自选集》。
夏坚白, 大地测量学家、天文测量学家。1903年11月20日生于江苏常熟。1929年毕业于清华大学。1935年获英国伦敦大学帝国学院大地测量工程师文凭。1937年及1939年先后获德国柏林工业大学测量学院特许工程师文凭和工学博士学位。1955年被选聘为中国科学院学部委员(院士)。1977年10月27日逝世。 曾任武汉测绘学院院长、教授、中国测绘学会理事长。毕生致力于我国测绘教育事业，是我国大地天文学的奠基人，并在提高天文方位角测定精度方面作了大量的研究工作。为组建我国测绘教育机构和发展测绘科学事业作出了重要贡献。代表作有《应用天文学》、《养路工程学》、《测量平差法》、《航空摄影测量学》、《大地测量学》、《实用天文学》和《大地天文学》。
夏培肃,     女，计算机专家。原籍四川江津，生于四川重庆。1945年毕业于中央大学电机系。1950年获英国爱丁堡大学博士学位。中国科学院计算技术研究所研究员。1991当选为中国科学院院士（学部委员）。2014年8月27日逝世。    50年代设计试制成功中国第一台自行设计的通用电子数字计算机。从60年代开始在高速计算机的研究和设计方面做出了系统的创造性的成果。解决了数字信号在大型高速计算机中传输的关键问题负责设计研制的高速阵列处理机使石油勘探中的常规地震资料处理速度提高10倍以上提出了最大时间差流水线设计原则，根据这个原则设计的向量处理机的运算速度比当时国内向量处理机的快4倍负责设计研制成功多台不同类型的并行计算机。
冼鼎昌,     理论物理学家、同步辐射应用专家 1935年8月15日生于广东广州。1956年毕业于北京大学物理系。1991年当选为中国科学院学部委员(院士)。2002年当选为第三世界科学院院士。2014年4月7日在北京逝世。曾任中国科学院高能物理研究所研究员。    主要从事理论物理及同步辐射应用研究。领导建成我国第一个同步辐射实验室，并开展了我国的同步辐射应用领域。在同步辐射实验室的科学规划、物理设计、工程设计等方面都作出了正确的决策，并解决了设计、施工、安装、调试中出现的一系列问题。与国外同时提出X光光声EXAFS的设想，开展实验并进行了这方面的理论研究。领导建成我国的同步辐射生物大分子晶体结构研究平台，并组织开展在平台上的合作研究。在粒子理论方面，发展了相对论不变的相空间计算方法、格点规范场理论中的累积量变分法、波函数计算的解析延拓法等，在经典规范场、介子四维波函数和格点规范场理论研究中取得多项重要成果。 1990年获国家科技进步奖特等奖。
萧龙友,     萧龙友(1870.2.13-1960.10.20)，医学家。四川三台人。1897年考中清朝丁酉科拔贡。曾任中医研究院学术委员、名誉院长，中央文史馆馆员。1955年选聘为中国科学院学部委员（院士）。    1892年川中霍乱流行，与陈蕴生医师用中草药救治，控制了疫情的蔓延重视辩证论治，主张四诊合参，治愈了一些疑难病症1934年，与孔伯华共同创办了北京国医学院，培养了数百名中医人才，对我国中医学的发展起到了承先启后的作用1954年第一届全国人大会议上，提出设立中医学院的议案，被政府采纳留下了大量医案，由后人重加整理，发扬利用。
肖纪美,     材料科学家。1920年12月7日生于湖南凤凰。1943年毕业于交通大学唐山工学院，获学士学位。1950年获美国密苏里大学博士学位。北京科学技术大学教授、材料失效研究所所长。1980年当选为中国科学院院士（学部委员）。2014年3月24日逝世。    先后开设了金属材料学、合金相理论、金属物理、腐蚀金属学、金属的韧性与韧化、断裂力学、合金能量学和材料学的方法论等课程，出版了10本专著。主要在合金钢、晶界吸附、脱溶沉淀、晶间腐蚀、断裂学科和氢损伤等领域进行科学研究。强调综合应用金属物理、断裂力学和腐蚀科学分析和解决了国民经济与国防建设中的若干重要断裂问题和材料质量问题，结合解决实际问题的需要，开展材料的应力腐蚀及氢开裂机理方面理论研究。
